study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10896833,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/033/ERR10896833/ERR10896833_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/033/ERR10896833/ERR10896833_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896860,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/060/ERR10896860/ERR10896860_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/060/ERR10896860/ERR10896860_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896953,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10896953/ERR10896953_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10896953/ERR10896953_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896985,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/085/ERR10896985/ERR10896985_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/085/ERR10896985/ERR10896985_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10897379,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/079/ERR10897379/ERR10897379_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/079/ERR10897379/ERR10897379_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10897558,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/058/ERR10897558/ERR10897558_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/058/ERR10897558/ERR10897558_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900518,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900518/ERR10900518_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900518/ERR10900518_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900548,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900548/ERR10900548_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900548/ERR10900548_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900551,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900551/ERR10900551_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900551/ERR10900551_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900552,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900552/ERR10900552_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900552/ERR10900552_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900553,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900553/ERR10900553_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900553/ERR10900553_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900554,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900554/ERR10900554_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900554/ERR10900554_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900557,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900557/ERR10900557_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900557/ERR10900557_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900561,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900561/ERR10900561_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900561/ERR10900561_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900565,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900565/ERR10900565_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900565/ERR10900565_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900566,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900566/ERR10900566_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900566/ERR10900566_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900567,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900567/ERR10900567_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900567/ERR10900567_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900572,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900572/ERR10900572_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900572/ERR10900572_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900573,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900573/ERR10900573_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900573/ERR10900573_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900583,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900583/ERR10900583_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900583/ERR10900583_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900596,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10900596/ERR10900596_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10900596/ERR10900596_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900597,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900597/ERR10900597_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900597/ERR10900597_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900599,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900599/ERR10900599_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900599/ERR10900599_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900603,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900603/ERR10900603_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900603/ERR10900603_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900608,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900608/ERR10900608_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900608/ERR10900608_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900614,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900614/ERR10900614_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900614/ERR10900614_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900615,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900615/ERR10900615_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900615/ERR10900615_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900616,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900616/ERR10900616_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900616/ERR10900616_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900617,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900617/ERR10900617_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900617/ERR10900617_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900618,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900618/ERR10900618_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900618/ERR10900618_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900620,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900620/ERR10900620_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900620/ERR10900620_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900621,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900621/ERR10900621_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900621/ERR10900621_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900624,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10900624/ERR10900624_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10900624/ERR10900624_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900644,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900644/ERR10900644_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900644/ERR10900644_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900651,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900651/ERR10900651_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900651/ERR10900651_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900656,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900656/ERR10900656_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900656/ERR10900656_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900663,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900663/ERR10900663_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900663/ERR10900663_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900665,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900665/ERR10900665_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900665/ERR10900665_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900667,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900667/ERR10900667_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900667/ERR10900667_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900668,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900668/ERR10900668_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900668/ERR10900668_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900672,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900672/ERR10900672_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900672/ERR10900672_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900674,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900674/ERR10900674_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900674/ERR10900674_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900676,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900676/ERR10900676_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900676/ERR10900676_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900679,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900679/ERR10900679_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900679/ERR10900679_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900682,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900682/ERR10900682_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900682/ERR10900682_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900684,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900684/ERR10900684_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900684/ERR10900684_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900691,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900691/ERR10900691_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900691/ERR10900691_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900693,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900693/ERR10900693_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900693/ERR10900693_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900697,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900697/ERR10900697_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900697/ERR10900697_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900700,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900700/ERR10900700_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900700/ERR10900700_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900701,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900701/ERR10900701_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900701/ERR10900701_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900705,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10900705/ERR10900705_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10900705/ERR10900705_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900706,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900706/ERR10900706_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900706/ERR10900706_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900714,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900714/ERR10900714_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900714/ERR10900714_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900716,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900716/ERR10900716_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900716/ERR10900716_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900718,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900718/ERR10900718_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900718/ERR10900718_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900722,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10900722/ERR10900722_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10900722/ERR10900722_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900730,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900730/ERR10900730_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900730/ERR10900730_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900731,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10900731/ERR10900731_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10900731/ERR10900731_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900732,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900732/ERR10900732_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900732/ERR10900732_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900733,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10900733/ERR10900733_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10900733/ERR10900733_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900740,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10900740/ERR10900740_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10900740/ERR10900740_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900746,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900746/ERR10900746_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900746/ERR10900746_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900750,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900750/ERR10900750_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900750/ERR10900750_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900754,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900754/ERR10900754_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900754/ERR10900754_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900759,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10900759/ERR10900759_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10900759/ERR10900759_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900760,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10900760/ERR10900760_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10900760/ERR10900760_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900763,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900763/ERR10900763_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900763/ERR10900763_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900766,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900766/ERR10900766_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900766/ERR10900766_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900768,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900768/ERR10900768_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900768/ERR10900768_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900769,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900769/ERR10900769_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900769/ERR10900769_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900770,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900770/ERR10900770_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900770/ERR10900770_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900774,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900774/ERR10900774_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900774/ERR10900774_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900775,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900775/ERR10900775_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900775/ERR10900775_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900776,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900776/ERR10900776_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900776/ERR10900776_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900780,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10900780/ERR10900780_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10900780/ERR10900780_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900781,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900781/ERR10900781_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900781/ERR10900781_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900782,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900782/ERR10900782_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900782/ERR10900782_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900785,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10900785/ERR10900785_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10900785/ERR10900785_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900786,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10900786/ERR10900786_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10900786/ERR10900786_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900787,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900787/ERR10900787_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900787/ERR10900787_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900789,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900789/ERR10900789_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900789/ERR10900789_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900791,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900791/ERR10900791_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900791/ERR10900791_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900792,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900792/ERR10900792_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900792/ERR10900792_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900793,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900793/ERR10900793_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900793/ERR10900793_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900795,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900795/ERR10900795_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900795/ERR10900795_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900797,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900797/ERR10900797_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900797/ERR10900797_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900798,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900798/ERR10900798_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900798/ERR10900798_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900802,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900802/ERR10900802_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900802/ERR10900802_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900803,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900803/ERR10900803_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900803/ERR10900803_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900804,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900804/ERR10900804_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900804/ERR10900804_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900805,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10900805/ERR10900805_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10900805/ERR10900805_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900808,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900808/ERR10900808_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900808/ERR10900808_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900818,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900818/ERR10900818_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900818/ERR10900818_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900822,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10900822/ERR10900822_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10900822/ERR10900822_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900823,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900823/ERR10900823_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900823/ERR10900823_2.fastq.gz,paired,wgs,illumina
